taxonomy,kingdom,phylum,class,order,family,genus,species
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,NA
Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;p-1088-a5_gut_group;NA,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,p-1088-a5_gut_group,NA
Eukaryota;NA;NA;NA;NA;NA;NA,Eukaryota,NA,NA,NA,NA,NA,NA
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Alcaligenaceae;Verticiella;NA,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Verticiella,NA
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Luteimonas;NA,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,NA
Bacteria;Acidobacteriota;Aminicenantia;Aminicenantales;NA;NA;NA,Bacteria,Acidobacteriota,Aminicenantia,Aminicenantales,NA,NA,NA
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Gallionellaceae;Sideroxydans;NA,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Gallionellaceae,Sideroxydans,NA
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae;Intestinibacter;NA,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Intestinibacter,NA
Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;NA,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,NA
Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;NA;NA,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,NA,NA
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;NA,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA;NA,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,NA,NA,NA
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
Bacteria;Firmicutes;Moorellia;Desulfitibacterales;Desulfitibacteraceae;Desulfitibacter;NA,Bacteria,Firmicutes,Moorellia,Desulfitibacterales,Desulfitibacteraceae,Desulfitibacter,NA
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;NA,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,NA
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;NA,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,NA
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Verrucomicrobium;NA,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Verrucomicrobium,NA
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;NA,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,NA
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Dechloromonas;NA,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;Arcobacteraceae;Arcobacter;NA,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,Arcobacter,NA
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Rothia;NA,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,NA
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Polaromonas;NA,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas,NA
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Pseudaminobacter;NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Pseudaminobacter,NA
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;NA,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Methylophilaceae;Methylotenera;NA,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Methylotenera,NA
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae;Romboutsia;NA,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Romboutsia,NA
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;NA,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,NA
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Subdoligranulum;NA,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum,NA
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;NA,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,NA
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Dokdonella;NA,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Dokdonella,NA
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Pseudoxanthomonas;NA,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,NA
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Devosiaceae;Devosia;NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,NA
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;NA,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,NA
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Empedobacter;NA,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Empedobacter,NA
Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Treponema;NA,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Selenomonas;NA,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Selenomonadaceae,Selenomonas,NA
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Oscillospira;NA,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Oscillospira,NA
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;NA,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,NA
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Solobacterium;NA,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Solobacterium,NA
Bacteria;Firmicutes;Clostridia;Clostridia_UCG-014;NA;NA;NA,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,NA,NA,NA
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;NA,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;NA;NA,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,NA,NA
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Turicibacter;NA,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Turicibacter,NA
Bacteria;Firmicutes;Bacilli;RF39;NA;NA;NA,Bacteria,Firmicutes,Bacilli,RF39,NA,NA,NA
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Soonwooa;NA,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Soonwooa,NA
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Delftia;NA,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,NA
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae;Terrisporobacter;NA,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Terrisporobacter,NA
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Rikenellaceae_RC9_gut_group;NA,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,NA
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Delftia;NA,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,NA
Bacteria;Firmicutes;Bacilli;RF39;NA;NA;NA,Bacteria,Firmicutes,Bacilli,RF39,NA,NA,NA
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;NA;NA;NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,NA,NA,NA
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae_NK3B31_group;NA,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_NK3B31_group,NA
Bacteria;Firmicutes;Clostridia;Monoglobales;Monoglobaceae;Monoglobus;NA,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,NA
Bacteria;Firmicutes;Bacilli;RF39;NA;NA;NA,Bacteria,Firmicutes,Bacilli,RF39,NA,NA,NA
Bacteria;Verrucomicrobiota;Kiritimatiellae;WCHB1-41;NA;NA;NA,Bacteria,Verrucomicrobiota,Kiritimatiellae,WCHB1-41,NA,NA,NA
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae_UCG-001;NA,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-001,NA
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;NK4A214_group;NA,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,NA
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Micrococcus;NA,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Micrococcus,NA
Bacteria;Firmicutes;Clostridia;Oscillospirales;NA;NA;NA,Bacteria,Firmicutes,Clostridia,Oscillospirales,NA,NA,NA
Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;Christensenellaceae_R-7_group;NA,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,NA
Bacteria;Firmicutes;Clostridia;Oscillospirales;UCG-010;NA;NA,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,NA,NA
Bacteria;Firmicutes;Clostridia;Clostridia_UCG-014;NA;NA;NA,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,NA,NA,NA
Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;NA,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,NA
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Cutibacterium;NA,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,NA
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;NA,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,NA
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;NA,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,NA
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Cutibacterium;NA,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,NA
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anoxybacillus;NA,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Anoxybacillus,NA
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anoxybacillus;NA,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Anoxybacillus,NA
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Tepidimonas;NA,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Tepidimonas,NA
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Gemmobacter;NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Gemmobacter,NA
Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Treponema;NA,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
Bacteria;Cyanobacteria;Vampirivibrionia;Gastranaerophilales;NA;NA;NA,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,NA,NA,NA
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales;Puniceicoccaceae;NA;NA,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,NA,NA
Bacteria;Firmicutes;Bacilli;RF39;NA;NA;NA,Bacteria,Firmicutes,Bacilli,RF39,NA,NA,NA
Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;NA,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,NA
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Aquaspirillaceae;Aquaspirillum;NA,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Aquaspirillaceae,Aquaspirillum,NA
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,NA
Bacteria;Bacteroidota;Ignavibacteria;Ignavibacteriales;Melioribacteraceae;IheB3-7;NA,Bacteria,Bacteroidota,Ignavibacteria,Ignavibacteriales,Melioribacteraceae,IheB3-7,NA
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;Blastocatella;NA,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,NA
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anoxybacillus;NA,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Anoxybacillus,NA
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anoxybacillus;NA,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Anoxybacillus,NA
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium;NA,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,NA
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter;NA,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,NA
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Pseudoxanthomonas;NA,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,NA
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,NA
Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;Christensenellaceae_R-7_group;NA,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,NA
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anoxybacillus;NA,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Anoxybacillus,NA
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Hydrogenophilaceae;Tepidiphilus;NA,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Hydrogenophilaceae,Tepidiphilus,NA
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anoxybacillus;NA,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Anoxybacillus,NA
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anoxybacillus;NA,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Anoxybacillus,NA
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Propioniciclava;NA,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Propioniciclava,NA
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anoxybacillus;NA,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Anoxybacillus,NA
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anoxybacillus;NA,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Anoxybacillus,NA
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Tepidimonas;NA,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Tepidimonas,NA
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anoxybacillus;NA,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Anoxybacillus,NA
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Moraxella;NA,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,NA
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anoxybacillus;NA,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Anoxybacillus,NA
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anoxybacillus;NA,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Anoxybacillus,NA
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;NA,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,NA
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;NA,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,NA
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas;NA,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,NA
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;NA,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,NA
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anoxybacillus;NA,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Anoxybacillus,NA
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Hydrogenophilaceae;Hydrogenophilus;NA,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Hydrogenophilaceae,Hydrogenophilus,NA
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Shinella;NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Shinella,NA
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Tahibacter;NA,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Tahibacter,NA
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Dysgonomonadaceae;Proteiniphilum;NA,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Proteiniphilum,NA
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,NA
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;NA,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,NA
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Soonwooa;NA,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Soonwooa,NA
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;NA,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,NA
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium;NA,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,NA
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Diaphorobacter;NA,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,NA
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Tepidimonas;NA,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Tepidimonas,NA
Bacteria;Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;NA,Bacteria,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,NA
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Diaphorobacter;NA,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,NA
Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Zymophilus;NA,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Selenomonadaceae,Zymophilus,NA
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Shinella;NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Shinella,NA
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;NA,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;NA,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,NA
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;NA;NA,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,NA,NA
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;NA;NA,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,NA,NA
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium_sensu_stricto_1;NA,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,NA
Bacteria;Firmicutes;Clostridia;Oscillospirales;UCG-010;NA;NA,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,NA,NA
Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;Christensenellaceae_R-7_group;NA,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,NA
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Delftia;NA,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,NA
Bacteria;Firmicutes;Clostridia;Oscillospirales;UCG-010;NA;NA,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,NA,NA
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium_sensu_stricto_1;NA,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,NA
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anoxybacillus;NA,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Anoxybacillus,NA
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anoxybacillus;NA,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Anoxybacillus,NA
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anoxybacillus;NA,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Anoxybacillus,NA
